Age,Annual_Income,Loan_Amount,Loan_Term_Months,Credit_Score,Employment_Years,Num_Credit_Lines,Debt_To_Income_Ratio,Num_Late_Payments,Has_Mortgage,Education,Loan_Purpose,Marital_Status,Loan_Default
28,149856,56432,36,772,21,11,0.08,7,0,Bachelor,Home,Married,1
34,119764,9131,48,437,23,1,0.32,2,1,Bachelor,Business,Married,0
26,101218,15652,36,657,26,11,0.49,8,1,Master,Home,Single,1
47,142357,69973,24,462,4,3,0.54,0,1,High School,Business,Married,1
24,100729,92043,48,617,1,12,0.64,2,1,High School,Personal,Single,0
28,48561,52147,48,757,22,9,0.16,0,1,Master,Home,Divorced,0
60,70568,52671,24,552,15,2,0.23,0,0,High School,Personal,Single,0
22,129349,94342,48,500,5,14,0.42,5,1,Bachelor,Medical,Single,1
38,93302,24171,12,831,26,5,0.54,3,0,Master,Personal,Married,0
64,115380,91129,36,464,14,3,0.19,9,1,Bachelor,Education,Married,1
46,114968,60692,36,531,17,12,0.3,3,0,Bachelor,Business,Married,0
24,49504,63541,24,627,5,12,0.3,4,0,High School,Home,Single,0
36,136116,14470,12,537,12,13,0.51,2,0,Master,Personal,Single,0
50,57146,66344,48,419,23,5,0.19,1,0,High School,Business,Married,1
64,60297,49308,36,549,12,7,0.63,9,0,Master,Education,Married,1
53,106394,55639,36,635,0,1,0.36,7,1,High School,Home,Married,0
47,147173,26326,36,583,15,3,0.22,6,0,Master,Business,Married,0
37,145942,9597,36,497,3,11,0.22,9,1,Bachelor,Business,Married,1
46,88607,35788,60,715,16,13,0.06,3,0,High School,Business,Married,0
49,36939,70020,24,694,17,6,0.47,1,1,Bachelor,Personal,Married,0
30,110467,54477,48,450,15,7,0.52,8,0,High School,Medical,Single,0
22,70715,38071,48,564,0,10,0.07,7,0,High School,Personal,Married,0
50,64460,75603,24,519,5,3,0.4,3,1,High School,Education,Single,0
43,86576,66923,12,515,10,4,0.52,4,1,Master,Business,Married,1
37,88222,75560,24,614,5,6,0.28,9,1,High School,Personal,Married,1
62,32666,78251,36,515,16,5,0.31,5,1,PhD,Business,Single,0
62,82119,62492,36,634,3,11,0.27,3,1,High School,Medical,Married,0
28,55321,36770,24,658,13,9,0.24,1,0,Bachelor,Business,Single,0
35,21779,81762,24,460,29,13,0.34,4,0,Master,Personal,Divorced,0
50,33186,40399,48,810,13,12,0.15,0,0,PhD,Personal,Single,0
40,36459,83948,48,456,19,1,0.31,6,1,High School,Medical,Divorced,0
40,106246,62439,60,461,7,13,0.62,8,0,Bachelor,Business,Married,0
23,107755,49415,60,341,21,5,0.07,2,1,High School,Home,Single,0
62,25057,17569,36,479,1,11,0.15,5,0,Bachelor,Education,Single,1
36,80663,7369,60,602,4,1,0.52,8,1,Bachelor,Business,Single,0
24,38733,5528,60,629,3,8,0.13,3,1,High School,Education,Single,0
32,39157,35314,12,728,9,7,0.21,5,0,High School,Business,Single,0
51,55030,23047,24,649,19,5,0.32,2,1,High School,Home,Single,0
61,39613,24748,48,419,27,6,0.62,8,0,High School,Business,Single,0
39,128612,40109,60,374,23,4,0.16,6,0,High School,Personal,Married,0
23,135080,18919,48,422,20,9,0.6,6,1,Master,Education,Single,1
53,103028,52498,60,481,2,14,0.48,3,0,High School,Education,Married,0
29,106282,60808,60,556,15,3,0.45,5,1,Bachelor,Medical,Single,0
43,25188,85792,36,568,9,2,0.48,7,1,Master,Home,Divorced,0
27,127106,75441,12,792,27,7,0.07,5,0,Bachelor,Business,Married,0
33,148346,79420,24,479,14,13,0.11,5,1,Bachelor,Business,Married,0
61,49680,33906,24,448,3,2,0.25,3,1,Bachelor,Business,Single,0
57,123361,76486,36,817,0,13,0.09,7,0,Bachelor,Home,Married,0
36,80119,71896,36,447,21,6,0.64,9,1,Bachelor,Home,Single,1
49,122302,26946,24,308,26,11,0.4,7,1,PhD,Home,Divorced,1
39,94400,52020,24,477,28,8,0.34,8,1,PhD,Personal,Divorced,1
23,75718,79266,12,694,14,3,0.52,5,1,Bachelor,Business,Married,0
34,56445,27161,60,630,9,3,0.64,1,0,High School,Personal,Married,0
36,25796,32738,12,355,19,3,0.62,3,0,Bachelor,Business,Married,1
41,67218,8925,24,506,21,1,0.53,3,0,Bachelor,Personal,Single,0
50,59131,13463,60,404,17,9,0.28,7,0,Master,Personal,Married,0
63,28123,62153,24,846,15,5,0.09,4,0,Bachelor,Business,Single,1
50,28222,87948,12,654,20,9,0.11,3,0,Bachelor,Business,Married,1
24,44074,66009,12,788,26,5,0.05,7,1,Bachelor,Personal,Single,0
40,131958,92938,12,802,8,7,0.05,2,1,High School,Personal,Single,0
24,136088,96253,60,349,23,1,0.61,1,1,Master,Education,Married,1
35,49825,46552,48,386,18,9,0.61,3,1,High School,Personal,Single,0
61,56839,61271,48,602,16,1,0.45,0,1,Bachelor,Education,Married,0
25,127112,14797,24,300,9,4,0.49,0,0,High School,Business,Married,1
32,147514,91130,60,680,18,7,0.36,4,0,High School,Medical,Divorced,0
52,88322,76942,36,661,7,11,0.19,0,1,High School,Personal,Single,0
64,76321,18965,48,680,26,12,0.6,3,0,Master,Personal,Married,0
53,119174,18733,60,461,18,9,0.22,7,0,Bachelor,Education,Married,0
48,122500,58223,60,318,4,1,0.49,7,0,Bachelor,Home,Single,0
51,130100,31926,48,542,1,12,0.2,1,0,Master,Personal,Married,0
64,45988,33783,60,428,14,14,0.57,2,0,Bachelor,Personal,Single,1
23,55507,88360,60,475,16,13,0.44,2,1,Bachelor,Home,Single,0
30,119244,41394,48,708,26,11,0.44,0,1,Bachelor,Personal,Single,0
49,118644,69796,12,383,9,13,0.11,2,0,High School,Personal,Married,0
52,145788,33287,24,675,29,6,0.3,7,0,High School,Home,Single,0
55,115251,87104,36,521,20,11,0.36,5,0,High School,Medical,Single,0
36,43806,35436,24,624,20,10,0.23,4,1,Bachelor,Business,Married,0
46,56901,91916,12,750,21,11,0.58,9,0,High School,Home,Single,0
57,37043,95332,12,715,1,5,0.55,8,0,Bachelor,Education,Married,0
29,95761,78567,60,744,8,3,0.35,6,0,Bachelor,Personal,Single,0
30,29752,92483,24,624,1,10,0.25,5,0,High School,Education,Single,0
58,88993,8188,12,822,17,2,0.53,4,1,PhD,Business,Married,0
60,62616,96205,24,465,11,1,0.17,4,1,PhD,Education,Married,0
53,72127,11765,12,537,14,2,0.09,9,0,High School,Home,Married,0
38,94777,56626,36,312,20,12,0.08,8,1,Master,Personal,Married,0
56,20453,93707,12,556,24,13,0.07,9,0,Bachelor,Education,Divorced,0
58,95432,15807,24,813,19,4,0.34,5,1,Master,Business,Single,0
40,142872,15204,60,509,5,6,0.2,3,0,High School,Personal,Married,0
50,107362,97602,24,783,17,12,0.46,3,1,High School,Education,Married,0
28,30976,62944,48,664,29,5,0.44,3,0,Master,Education,Married,0
49,134176,47120,24,524,12,14,0.38,5,0,Master,Medical,Divorced,0
30,119122,27658,36,493,3,4,0.26,0,0,Bachelor,Medical,Married,0
49,90404,42081,36,495,11,8,0.56,8,0,Master,Education,Single,1
27,101932,39986,36,699,8,12,0.48,1,1,Bachelor,Business,Divorced,0
50,117170,84322,12,356,1,7,0.21,1,1,High School,Business,Single,0
38,97707,99819,36,512,15,14,0.35,4,1,High School,Business,Single,1
37,109647,55304,24,578,0,4,0.14,3,1,High School,Personal,Married,0
44,53688,70592,60,679,3,10,0.25,2,0,Master,Education,Single,0
52,106840,63548,36,416,14,13,0.65,4,1,PhD,Education,Single,0
24,137106,44986,24,750,19,13,0.18,6,1,Bachelor,Education,Divorced,0
42,127810,79095,12,709,0,5,0.47,9,1,Bachelor,Home,Single,0
47,124779,96594,12,666,19,12,0.19,1,1,Bachelor,Personal,Married,0
57,113789,93281,60,412,14,10,0.61,5,0,High School,Business,Single,0
63,116516,71151,60,463,2,5,0.24,3,0,High School,Education,Single,0
58,22017,78598,24,303,12,3,0.26,1,1,Bachelor,Education,Single,0
43,27957,33214,60,322,17,13,0.41,0,1,Bachelor,Personal,Married,0
63,134534,43745,60,391,12,9,0.4,7,0,Master,Business,Single,0
33,127724,47548,12,768,9,11,0.4,4,0,High School,Personal,Married,0
63,24792,15681,24,454,19,5,0.39,9,1,Bachelor,Medical,Married,1
34,75982,11984,60,506,23,12,0.24,1,1,Master,Medical,Married,1
32,33237,32579,24,380,6,13,0.31,7,1,High School,Personal,Single,1
37,71586,95810,36,782,24,10,0.41,2,1,Bachelor,Personal,Single,0
29,101787,59933,12,706,7,2,0.45,6,0,High School,Personal,Married,0
61,39252,32399,12,402,0,13,0.2,1,0,Bachelor,Personal,Married,1
61,30707,36481,12,539,27,4,0.47,6,0,Master,Personal,Married,0
23,54206,5944,48,564,17,12,0.6,3,0,High School,Personal,Married,0
51,114276,98993,24,332,11,4,0.5,9,0,Master,Business,Divorced,0
51,23543,14114,36,334,17,5,0.1,0,0,High School,Business,Single,0
33,64135,44846,60,548,27,8,0.33,4,1,High School,Education,Single,0
31,136469,88666,36,349,23,5,0.31,3,0,Bachelor,Business,Married,0
32,133824,82848,24,579,11,1,0.25,7,1,Master,Medical,Single,1
36,124647,37596,12,451,19,2,0.34,0,0,High School,Home,Divorced,0
37,55031,80287,48,836,8,3,0.31,1,1,High School,Business,Married,0
38,62929,11907,24,529,1,3,0.05,4,0,Bachelor,Personal,Single,1
47,85747,33114,24,587,13,10,0.19,9,0,Bachelor,Personal,Single,0
23,77851,30009,60,694,3,6,0.18,9,1,High School,Personal,Married,0
33,75311,89846,36,752,28,9,0.26,1,1,High School,Business,Married,0
47,132113,55241,36,332,28,10,0.15,0,1,Master,Education,Divorced,1
44,125331,40725,60,662,14,1,0.09,5,1,PhD,Business,Married,0
39,85867,23996,48,410,16,6,0.17,9,0,High School,Personal,Married,0
53,108780,11047,12,420,18,9,0.56,3,0,Bachelor,Medical,Single,0
59,77196,33767,12,315,5,4,0.53,4,0,High School,Personal,Single,0
24,93705,21347,48,822,8,10,0.32,2,0,Bachelor,Personal,Married,0
59,77894,29102,60,397,26,3,0.58,9,0,High School,Education,Divorced,1
24,107640,9263,24,415,16,13,0.19,5,1,High School,Personal,Married,0
51,127437,72438,36,770,14,6,0.4,3,0,Master,Education,Married,0
22,34591,35540,24,738,4,6,0.14,5,0,High School,Home,Married,0
51,117247,80726,36,580,27,13,0.55,4,1,High School,Medical,Married,1
53,68893,68769,24,648,17,2,0.13,1,0,PhD,Personal,Single,0
49,20727,45843,60,531,22,5,0.07,3,1,PhD,Business,Married,1
42,41359,32690,60,410,3,1,0.21,1,0,High School,Business,Married,0
34,63822,7994,48,651,20,13,0.59,4,0,Bachelor,Home,Single,0
48,121547,72546,24,311,23,9,0.13,2,0,Bachelor,Home,Married,0
57,135336,12377,24,787,1,9,0.25,5,1,Bachelor,Personal,Single,0
28,123399,83572,48,832,18,3,0.24,4,1,Master,Home,Married,0
43,132113,31467,48,584,26,5,0.53,1,1,Master,Personal,Married,0
31,108534,5048,60,844,4,3,0.3,9,0,Master,Business,Single,0
60,30929,41978,60,691,25,7,0.42,7,1,High School,Business,Married,0
36,148588,52606,24,469,3,13,0.29,5,0,Bachelor,Personal,Married,0
36,80091,86574,60,376,4,1,0.38,8,0,Bachelor,Medical,Divorced,0
25,100378,78414,60,596,18,5,0.09,2,1,High School,Business,Married,0
53,43519,98145,24,629,12,6,0.27,3,1,High School,Medical,Married,1
44,37393,54222,48,362,15,14,0.56,7,1,High School,Home,Single,0
27,54318,53115,24,569,11,11,0.46,6,0,High School,Medical,Married,1
45,94531,94606,12,515,8,12,0.64,7,1,High School,Business,Married,0
41,114192,45647,24,489,23,14,0.52,8,0,High School,Education,Married,0
58,67934,59607,12,374,15,7,0.32,7,0,High School,Business,Single,0
41,125796,62410,24,809,13,3,0.46,7,1,Bachelor,Medical,Married,0
33,130805,26996,12,392,21,7,0.52,5,0,Bachelor,Personal,Single,0
54,101103,59921,12,352,29,4,0.21,1,1,High School,Education,Single,0
49,48840,88697,24,795,0,10,0.09,6,0,Master,Medical,Divorced,0
29,138089,51022,60,393,19,11,0.29,3,0,Bachelor,Medical,Married,0
22,109367,45148,36,528,22,14,0.14,2,0,Master,Home,Married,0
58,33265,72764,60,549,25,6,0.22,3,1,Master,Personal,Married,0
43,25424,96901,12,690,20,5,0.62,3,0,High School,Business,Single,0
27,40625,95724,24,481,3,4,0.56,2,0,Bachelor,Business,Married,0
42,99622,13888,24,566,8,6,0.41,8,0,Bachelor,Business,Single,0
53,49187,93666,24,580,23,13,0.29,2,1,Bachelor,Business,Married,0
56,55929,44159,24,382,18,12,0.21,1,0,High School,Personal,Married,0
36,81892,47197,36,485,13,3,0.39,0,0,Master,Medical,Single,0
26,40539,89326,48,830,21,3,0.37,0,1,High School,Home,Single,0
27,76630,95360,12,647,11,5,0.52,4,0,PhD,Personal,Married,1
46,110639,29474,36,722,29,11,0.61,4,1,Master,Personal,Married,0
61,113410,22333,60,753,29,5,0.25,8,1,Bachelor,Personal,Married,0
50,29215,41355,48,566,27,9,0.17,3,1,High School,Business,Single,1
28,59385,78903,48,806,3,4,0.29,4,0,Bachelor,Medical,Married,0
61,107580,71258,24,441,6,5,0.31,5,0,High School,Personal,Single,0
34,97462,36145,36,615,16,12,0.07,9,0,High School,Education,Married,0
59,133396,80675,60,531,0,9,0.57,6,0,Master,Personal,Single,0
39,117037,54854,24,596,13,4,0.65,8,0,Bachelor,Home,Single,0
23,115310,72664,24,321,14,13,0.6,5,0,Bachelor,Medical,Married,1
29,45008,91153,12,683,11,3,0.57,0,1,Master,Home,Single,0
32,68928,98616,48,425,11,7,0.65,7,1,High School,Personal,Divorced,0
54,103096,40285,60,402,5,7,0.59,1,1,Bachelor,Business,Married,0
59,109876,22533,48,409,25,8,0.46,8,0,Bachelor,Personal,Divorced,0
48,44976,37624,36,771,26,4,0.15,6,1,Bachelor,Education,Single,0
41,133942,51996,12,364,28,4,0.14,6,1,Master,Personal,Single,1
33,144984,51947,24,771,12,14,0.08,9,0,PhD,Medical,Married,0
64,47626,32956,12,375,15,14,0.3,9,0,Bachelor,Education,Single,0
52,118256,56030,24,318,13,9,0.54,4,1,Bachelor,Education,Married,1
48,120537,63597,12,683,6,10,0.34,7,1,Bachelor,Medical,Married,0
53,79789,47443,24,489,28,7,0.27,9,0,Bachelor,Business,Married,0
31,24700,70464,48,659,24,3,0.12,0,1,Bachelor,Personal,Single,0
24,129331,8952,48,751,15,13,0.08,2,1,High School,Education,Married,0
48,83645,61880,48,378,22,9,0.29,8,0,High School,Home,Married,1
56,140594,57201,48,471,8,13,0.11,0,1,PhD,Education,Married,0
52,93396,47460,12,511,25,5,0.11,7,0,High School,Education,Single,0
36,27526,27796,24,744,13,4,0.29,5,0,Bachelor,Home,Married,0
37,123863,36746,48,448,24,1,0.35,9,1,Master,Business,Married,1
34,59500,91785,12,309,29,9,0.16,4,1,High School,Home,Married,0
56,88049,5015,24,841,29,6,0.46,5,0,Bachelor,Personal,Single,0
32,93366,54757,12,354,23,11,0.3,4,0,High School,Business,Married,0
42,100317,30957,48,479,6,2,0.11,8,1,PhD,Personal,Single,1
32,79117,86541,36,680,11,13,0.43,1,0,High School,Business,Married,0
51,76096,26292,12,721,2,7,0.26,9,1,Bachelor,Personal,Married,0
56,27910,36876,48,750,26,3,0.08,5,1,Bachelor,Personal,Married,1
43,101383,65727,60,392,13,6,0.62,3,0,Master,Personal,Married,0
59,91185,52046,24,819,18,8,0.39,2,1,High School,Business,Single,0
52,70248,19817,48,712,10,3,0.34,4,1,Bachelor,Personal,Married,0
35,94656,96006,60,693,4,13,0.57,1,0,High School,Medical,Single,0
45,21951,14759,12,630,22,12,0.61,2,1,High School,Personal,Single,1
53,85212,53432,12,732,12,12,0.18,6,0,Master,Business,Single,0
57,95701,11412,60,462,27,5,0.54,0,0,High School,Personal,Married,1
53,99888,62757,60,339,9,14,0.55,1,1,Bachelor,Personal,Single,0
36,95282,25504,24,384,6,6,0.08,2,0,Master,Medical,Divorced,0
64,129274,13507,12,390,16,1,0.48,9,0,Master,Medical,Single,1
56,114533,26050,60,783,15,10,0.09,6,1,Bachelor,Medical,Divorced,0
24,61954,9820,36,684,7,7,0.41,3,1,High School,Business,Divorced,0
37,109719,12835,36,492,16,4,0.45,7,1,Bachelor,Personal,Single,0
26,28804,98167,60,552,12,10,0.27,7,1,PhD,Personal,Divorced,0
42,112705,18587,24,543,29,11,0.58,0,0,Master,Education,Divorced,0
31,20595,62732,12,569,10,7,0.53,4,0,Bachelor,Medical,Single,0
40,49592,56921,36,318,19,7,0.61,0,0,PhD,Home,Divorced,1
46,60643,50499,60,339,17,11,0.24,6,1,Master,Personal,Single,0
25,143721,11840,60,815,4,5,0.06,3,0,Master,Business,Single,0
50,82665,70077,48,332,5,8,0.54,7,1,Bachelor,Personal,Married,0
40,40823,36440,60,749,19,8,0.18,7,1,Master,Medical,Single,0
64,25972,40183,24,838,13,5,0.33,8,1,Master,Personal,Single,0
23,35882,7389,36,618,11,5,0.54,5,0,High School,Business,Divorced,1
31,86394,60076,48,423,28,7,0.18,6,0,PhD,Home,Divorced,0
64,91055,71299,36,671,3,6,0.24,6,1,High School,Medical,Married,0
46,43769,94461,36,650,6,4,0.31,4,1,Bachelor,Personal,Married,0
41,45020,97085,24,622,10,2,0.21,6,1,Master,Personal,Divorced,0
40,62748,44023,60,787,19,8,0.33,8,1,Bachelor,Medical,Single,0
44,122621,55029,24,750,1,3,0.06,3,0,Master,Education,Divorced,1
45,105374,44941,60,652,3,2,0.18,1,0,Bachelor,Education,Single,0
32,64912,93993,48,415,6,12,0.55,7,1,Bachelor,Personal,Divorced,0
55,32879,58950,24,312,0,10,0.3,6,0,High School,Medical,Married,0
49,53798,91959,24,619,14,7,0.43,5,1,Bachelor,Medical,Divorced,0
26,127791,81054,12,464,19,10,0.19,6,1,Bachelor,Medical,Divorced,0
26,109826,70363,24,384,21,6,0.44,2,1,High School,Business,Divorced,0
42,66073,66742,12,547,23,8,0.65,5,1,Bachelor,Personal,Married,0
33,95791,50215,60,731,7,13,0.41,9,0,High School,Personal,Married,0
25,86983,52857,60,778,28,14,0.43,6,1,Master,Home,Married,0
63,63005,60476,60,667,24,6,0.12,6,0,High School,Personal,Single,0
41,114731,33173,12,656,4,7,0.29,4,1,Bachelor,Personal,Married,0
59,22850,14395,60,707,13,2,0.57,2,1,Bachelor,Personal,Single,0
46,48400,64768,36,644,17,10,0.55,1,0,High School,Medical,Divorced,0
35,144948,89743,24,478,2,14,0.36,6,0,Master,Medical,Single,0
32,31953,51229,12,724,1,2,0.59,3,0,Bachelor,Medical,Divorced,0
53,126410,31639,60,840,24,6,0.14,1,1,Bachelor,Education,Married,0
32,145155,67583,36,742,21,9,0.44,7,1,Bachelor,Home,Single,0
39,43535,33924,24,605,15,14,0.2,1,0,Bachelor,Personal,Divorced,0
48,95536,77969,24,666,13,3,0.44,5,0,Bachelor,Medical,Single,0
39,95039,35104,60,335,15,11,0.1,3,1,Master,Business,Married,0
44,141640,42594,36,762,10,10,0.62,8,1,Bachelor,Business,Married,0
32,101029,8664,12,445,27,14,0.52,4,0,Bachelor,Personal,Single,0
42,24055,15528,60,445,16,14,0.17,3,0,High School,Personal,Married,0
26,58170,33190,24,679,2,13,0.43,7,1,Master,Business,Married,0
44,145331,71033,24,467,22,8,0.51,2,1,PhD,Personal,Divorced,0
62,117944,66161,24,574,22,5,0.18,8,1,Bachelor,Business,Single,0
46,127585,78177,60,386,4,13,0.11,7,1,High School,Personal,Single,0
62,119976,75179,48,453,2,6,0.26,7,1,High School,Personal,Married,0
31,48251,75592,48,796,28,6,0.13,9,0,Bachelor,Medical,Married,0
43,24532,37899,48,614,14,11,0.39,4,1,High School,Home,Married,0
40,24924,75979,36,573,22,12,0.3,0,0,Master,Home,Single,1
22,68037,22241,60,561,4,10,0.33,9,1,Master,Education,Married,1
28,98082,51211,24,786,21,11,0.38,8,1,PhD,Medical,Divorced,0
25,112115,68472,36,753,2,13,0.64,1,1,High School,Medical,Single,0
22,91621,79248,48,742,5,3,0.53,0,1,PhD,Education,Single,0
36,97926,78757,12,561,22,11,0.43,5,0,Bachelor,Business,Married,1
61,98816,36346,36,842,13,11,0.27,0,1,High School,Personal,Single,0
33,109654,86196,36,404,23,5,0.07,9,1,Bachelor,Personal,Married,1
43,90400,82124,60,649,1,12,0.12,9,1,Bachelor,Medical,Single,0
43,127620,47220,36,737,17,1,0.49,9,0,PhD,Education,Single,0
38,119525,22942,60,468,29,2,0.27,6,1,High School,Business,Married,0
50,121164,54167,12,642,5,10,0.25,6,1,High School,Personal,Single,0
35,112385,41373,24,529,23,3,0.58,0,0,Bachelor,Personal,Married,1
41,113102,72143,24,322,4,4,0.34,9,1,PhD,Education,Divorced,1
54,30702,7016,48,580,13,13,0.59,4,0,PhD,Business,Married,0
64,126732,74110,48,818,16,9,0.58,2,0,High School,Business,Married,0
36,35385,51309,12,552,10,1,0.1,1,1,High School,Business,Single,0
33,29336,12274,24,703,0,3,0.62,4,1,Master,Education,Married,0
61,85421,20748,48,432,9,3,0.1,4,0,Bachelor,Home,Married,1
41,51225,25175,36,573,8,13,0.63,1,1,PhD,Home,Single,0
51,56021,16826,60,531,19,13,0.32,5,1,Master,Personal,Single,0
59,23782,88008,48,844,11,6,0.51,6,0,High School,Business,Single,1
24,108877,39129,12,378,25,5,0.47,0,0,Master,Business,Single,0
49,135454,75009,24,334,0,3,0.36,2,1,High School,Business,Married,0
47,137369,28490,12,794,26,4,0.42,3,1,Master,Education,Divorced,0
51,109630,46435,60,409,23,11,0.62,1,1,Bachelor,Personal,Married,0
34,69111,80017,60,620,17,7,0.61,9,1,PhD,Medical,Married,0
34,109402,13520,12,627,11,3,0.44,4,0,PhD,Business,Married,0
23,139774,96951,48,683,1,9,0.44,3,1,High School,Home,Single,0
58,142652,88106,48,663,0,8,0.2,1,1,High School,Personal,Married,0
59,104585,66877,24,531,0,13,0.55,0,1,Bachelor,Personal,Single,1
23,62719,24798,24,713,24,2,0.43,7,0,Master,Education,Single,0
57,116528,59638,36,593,28,5,0.55,1,0,Master,Education,Married,0
47,69037,74072,36,846,0,14,0.44,3,1,PhD,Education,Single,0
32,100103,72309,24,473,21,4,0.23,9,0,Bachelor,Home,Single,0
29,129987,34894,36,691,11,12,0.16,4,0,High School,Business,Single,1
61,145695,67963,12,401,6,13,0.1,1,1,High School,Business,Single,0
64,23513,59567,48,592,3,5,0.4,9,0,High School,Home,Married,0
43,135183,40326,36,384,20,3,0.22,8,0,Bachelor,Business,Single,0
41,33335,60059,36,500,19,10,0.43,1,1,Master,Business,Single,0
29,64140,10079,12,840,3,11,0.09,5,0,High School,Education,Single,0
50,124126,30838,60,596,25,1,0.28,6,0,Master,Education,Single,0
61,100373,92340,24,355,14,8,0.21,5,1,Bachelor,Business,Divorced,0
47,97658,52109,12,771,0,9,0.27,3,1,High School,Personal,Single,0
51,54840,90211,60,315,5,8,0.08,0,0,Bachelor,Business,Single,0
38,51007,30594,12,365,13,4,0.48,1,1,Bachelor,Personal,Married,0
41,76947,47749,48,771,25,12,0.12,9,1,Master,Home,Single,0
37,126833,41292,12,322,13,2,0.06,9,0,Bachelor,Personal,Married,1
64,138637,79534,12,785,9,4,0.62,5,0,High School,Personal,Single,1
28,140721,84233,48,714,6,14,0.17,7,1,Master,Education,Divorced,0
37,113220,56818,24,604,22,9,0.55,2,1,PhD,Education,Divorced,0
48,46393,18429,60,476,23,10,0.63,6,1,Bachelor,Education,Married,0
44,77480,62748,36,494,22,9,0.37,8,0,High School,Business,Married,0
45,137243,53807,24,312,21,5,0.37,3,0,High School,Medical,Married,0
30,108290,12140,12,465,11,5,0.27,6,0,High School,Business,Divorced,0
56,106335,68226,36,449,23,10,0.31,6,1,High School,Business,Married,0
41,124263,19901,48,640,18,3,0.34,9,0,Master,Medical,Single,0
58,29107,93815,24,473,8,14,0.14,8,0,High School,Personal,Single,0
63,148181,33525,60,466,2,6,0.27,2,1,Bachelor,Medical,Single,0
38,25993,25491,24,396,3,7,0.54,0,0,Bachelor,Business,Married,0
52,116341,73816,24,703,12,12,0.16,7,1,Master,Home,Single,0
29,113650,39980,36,376,9,10,0.49,3,1,High School,Personal,Married,0
36,123325,13078,48,536,13,14,0.44,1,1,Bachelor,Home,Single,0
52,144980,96654,48,590,5,12,0.08,4,1,High School,Education,Divorced,0
51,137595,94521,24,435,27,9,0.06,3,1,High School,Education,Married,0
41,72066,53704,48,666,29,7,0.26,0,0,High School,Business,Married,0
