Age,Annual_Income,Loan_Amount,Loan_Term_Months,Credit_Score,Employment_Years,Num_Dependents,Existing_Debt,Education_Level,Property_Ownership,Loan_Purpose,Num_Prev_Loans,Num_Late_Payments,Debt_To_Income,Loan_To_Income,Loan_Approved
30,40216,132785,60,386,5,4,32059,3,1,3,7,0,0.797,3.302,1
58,109149,112584,24,482,29,2,58867,3,0,2,3,6,0.539,1.031,0
52,28009,83113,36,464,6,3,72778,0,1,1,6,2,2.598,2.967,0
48,114904,91784,12,389,10,1,75477,0,0,3,7,7,0.657,0.799,1
37,185399,40282,24,754,33,3,55283,1,0,3,0,6,0.298,0.217,1
51,170281,29124,60,537,11,5,63853,3,1,2,3,6,0.375,0.171,1
28,40029,75102,60,833,26,2,20001,3,0,1,3,0,0.5,1.876,0
60,127171,138268,12,357,11,0,2700,1,1,2,4,0,0.021,1.087,1
45,139456,66527,60,841,12,1,50157,3,1,1,0,1,0.36,0.477,1
29,87559,135371,60,701,7,2,18085,1,0,1,6,1,0.207,1.546,1
22,89892,135942,48,818,15,3,63883,3,0,3,5,4,0.711,1.512,1
35,95409,101651,36,496,28,5,58147,2,1,0,3,8,0.609,1.065,0
23,164707,90395,60,345,34,2,13339,2,1,1,5,6,0.081,0.549,0
56,58065,16345,48,829,28,0,15834,1,0,1,2,1,0.273,0.281,1
24,145544,129544,24,696,30,2,76620,1,0,2,0,4,0.526,0.89,0
34,132340,39077,60,373,12,5,29543,0,0,1,0,4,0.223,0.295,0
61,58783,135429,24,715,11,3,35930,3,0,1,0,7,0.611,2.304,0
61,59152,17055,60,634,1,1,41074,2,1,1,6,8,0.694,0.288,1
45,83741,108693,12,595,32,1,60673,0,1,1,7,7,0.725,1.298,0
30,132049,90283,48,383,7,4,29044,3,0,1,6,1,0.22,0.684,0
41,54092,49484,48,314,31,3,78673,2,1,0,4,3,1.454,0.915,0
56,173725,82514,12,433,27,4,34905,3,0,3,7,1,0.201,0.475,0
32,196541,95135,36,777,14,4,54004,1,1,1,0,5,0.275,0.484,1
47,111483,40771,48,618,22,5,62761,2,1,2,4,3,0.563,0.366,0
60,146585,115284,24,691,23,5,71484,2,0,2,6,6,0.488,0.786,0
22,84754,122399,48,778,12,5,69105,0,0,1,2,1,0.815,1.444,1
33,186050,109885,36,667,20,0,26012,3,0,1,1,8,0.14,0.591,0
52,112592,134344,24,666,11,3,63696,1,0,1,4,4,0.566,1.193,0
51,119543,147832,24,587,12,1,78513,1,1,0,3,0,0.657,1.237,0
36,68169,118226,12,677,22,3,21694,3,1,3,0,2,0.318,1.734,0
52,79745,104250,60,762,27,5,44388,3,0,2,7,3,0.557,1.307,1
52,135168,30762,12,312,13,0,32835,1,1,0,1,2,0.243,0.228,0
54,138985,141016,60,835,16,3,67398,3,1,0,4,5,0.485,1.015,1
31,30543,53825,12,467,23,3,18186,0,0,1,7,5,0.595,1.762,1
30,46067,18877,60,569,33,4,29545,3,0,3,7,9,0.641,0.41,0
35,76033,134065,48,369,21,3,44391,0,0,1,5,6,0.584,1.763,0
37,70256,113443,24,617,9,4,73855,0,1,2,6,8,1.051,1.615,0
60,178263,104612,60,675,7,4,45788,3,0,3,5,9,0.257,0.587,1
38,111803,122674,48,388,20,2,28401,2,0,1,3,8,0.254,1.097,0
29,143843,120074,36,556,6,5,58611,2,1,2,1,6,0.407,0.835,1
45,53992,139330,12,516,25,0,12202,0,1,0,2,0,0.226,2.581,0
60,73803,36629,36,749,12,4,63368,3,1,2,4,2,0.859,0.496,0
34,134975,20775,48,843,15,3,33135,0,1,2,5,4,0.245,0.154,1
45,169282,5055,36,440,29,4,63535,3,0,2,5,9,0.375,0.03,1
42,51270,93697,36,460,30,4,14897,3,1,3,4,5,0.291,1.828,0
50,161269,106505,48,331,4,4,21291,1,0,0,5,5,0.132,0.66,0
40,32452,85720,24,451,31,1,53408,2,0,3,2,4,1.646,2.641,0
41,66486,83199,60,559,15,1,73830,2,1,0,7,5,1.11,1.251,0
64,39859,38734,12,578,8,1,54093,1,0,1,5,8,1.357,0.972,1
52,183308,147728,60,584,21,1,4507,1,0,1,4,0,0.025,0.806,1
41,187971,21493,12,841,13,2,28854,1,1,2,0,0,0.154,0.114,1
55,57083,139704,60,447,15,4,15475,0,1,2,5,8,0.271,2.447,0
52,92708,100872,36,366,19,2,44905,0,1,3,4,7,0.484,1.088,0
50,136462,66779,24,578,14,3,79870,0,0,0,7,8,0.585,0.489,0
59,172735,149338,36,742,25,5,40185,0,0,0,7,6,0.233,0.865,1
32,118076,126187,24,698,8,0,64398,0,1,0,0,9,0.545,1.069,0
61,44053,121603,48,427,0,2,76593,2,1,2,5,5,1.739,2.76,0
38,167157,66607,12,636,34,1,26427,2,1,2,5,8,0.158,0.398,1
41,186636,21940,12,781,19,1,55535,3,1,0,4,1,0.298,0.118,1
33,114745,132880,48,485,5,3,76572,2,1,2,3,3,0.667,1.158,0
41,94517,103408,60,468,9,4,63690,1,1,0,3,1,0.674,1.094,0
28,177225,39815,48,559,32,0,14060,2,1,3,1,5,0.079,0.225,1
60,161319,54297,48,806,15,2,50641,1,0,1,3,0,0.314,0.337,1
27,166625,65107,24,820,5,4,13607,2,1,0,2,6,0.082,0.391,1
43,176883,87793,48,770,18,4,63560,0,1,2,7,6,0.359,0.496,1
64,162207,24622,12,460,30,5,64213,2,1,3,1,6,0.396,0.152,0
52,161645,35408,36,588,1,5,61776,3,1,2,7,3,0.382,0.219,0
31,104267,144909,24,639,17,2,48864,0,0,2,3,7,0.469,1.39,0
42,163261,98190,24,801,27,2,32970,0,1,2,0,4,0.202,0.601,1
42,105077,5370,60,405,3,2,28210,3,0,0,6,1,0.268,0.051,0
63,199718,119212,36,774,0,2,44088,2,0,3,4,4,0.221,0.597,0
45,101623,5486,24,762,15,1,60035,2,0,0,7,9,0.591,0.054,1
42,156004,28762,48,782,1,4,11683,3,1,1,3,8,0.075,0.184,1
48,78687,31613,24,452,0,4,2962,0,1,0,0,9,0.038,0.402,1
49,93312,8196,24,448,22,1,62248,3,0,1,6,0,0.667,0.088,0
33,132615,105565,24,487,25,4,35552,1,0,3,1,1,0.268,0.796,0
38,155976,81349,60,430,10,2,45321,1,1,3,4,9,0.291,0.522,0
22,52564,69839,24,751,0,0,47350,2,0,0,7,7,0.901,1.329,0
49,53835,13572,24,815,10,5,63565,0,0,0,3,4,1.181,0.252,0
41,32697,50853,60,790,23,5,43861,1,1,2,1,8,1.341,1.555,0
35,105165,77379,36,775,9,4,39164,3,1,1,7,5,0.372,0.736,1
47,173118,137177,12,562,13,0,44963,2,0,2,3,7,0.26,0.792,0
51,82823,121074,60,837,13,5,71227,2,0,2,1,0,0.86,1.462,0
35,34615,48209,60,758,6,0,3532,0,1,3,7,8,0.102,1.393,1
43,161132,99244,24,835,22,1,20733,1,1,0,3,8,0.129,0.616,1
44,155499,105300,24,594,21,3,43114,2,1,3,6,2,0.277,0.677,0
64,101436,119682,12,734,26,4,79018,3,0,0,0,0,0.779,1.18,0
33,145562,62175,24,574,1,1,5456,1,1,3,2,7,0.037,0.427,0
42,96117,142921,48,607,18,1,3413,2,0,3,6,7,0.036,1.487,1
63,59782,106551,24,675,6,0,7085,2,0,3,7,8,0.119,1.782,1
57,103533,23976,24,457,11,4,27937,1,1,1,0,5,0.27,0.232,1
53,97684,135617,48,503,2,1,20563,1,1,3,4,8,0.211,1.388,0
23,104558,104794,12,374,4,2,74868,0,1,1,3,9,0.716,1.002,0
39,106422,61866,48,679,7,1,37575,3,1,3,2,8,0.353,0.581,0
43,181328,122752,60,603,13,2,7386,0,0,0,6,3,0.041,0.677,0
49,186077,52078,48,361,6,3,59150,0,0,1,2,4,0.318,0.28,0
50,31638,36113,36,407,6,2,29572,3,0,0,4,5,0.935,1.141,0
59,62419,20401,60,486,31,2,35271,3,0,0,7,5,0.565,0.327,0
64,58377,148956,24,528,7,0,49810,0,1,0,4,9,0.853,2.552,0
45,131244,76492,60,347,11,1,64260,1,0,1,2,1,0.49,0.583,0
57,199188,81693,12,567,9,3,76566,3,1,2,4,3,0.384,0.41,1
28,192706,40135,12,553,13,1,13138,0,1,1,4,8,0.068,0.208,0
62,48382,32862,48,386,8,2,47369,1,0,2,7,6,0.979,0.679,1
36,178466,141262,60,480,29,5,15646,2,0,1,3,8,0.088,0.792,0
28,92789,75199,24,324,4,2,28812,1,0,3,0,5,0.311,0.81,0
21,135634,110366,12,687,0,1,76181,0,0,2,5,6,0.562,0.814,1
64,156936,9331,24,521,0,3,14628,3,0,3,7,8,0.093,0.059,1
25,124572,49648,36,696,19,5,24486,1,1,2,1,3,0.197,0.399,1
23,196294,33549,12,810,10,3,39266,1,1,1,7,8,0.2,0.171,1
21,169738,30761,48,739,25,0,46557,1,0,1,2,2,0.274,0.181,1
24,148664,8262,36,474,2,2,77731,3,0,2,1,7,0.523,0.056,0
60,177027,77572,60,610,5,2,16494,3,0,3,2,2,0.093,0.438,0
55,135674,92858,24,573,10,0,21571,1,0,0,2,2,0.159,0.684,1
52,128533,89667,12,334,7,1,34486,1,0,2,0,2,0.268,0.698,0
62,106845,9677,36,516,28,2,61635,0,0,2,6,8,0.577,0.091,0
54,94590,135334,36,707,9,1,125,3,1,3,6,9,0.001,1.431,1
63,152775,106437,12,818,33,3,48814,1,1,0,2,2,0.32,0.697,1
45,91471,65148,60,568,23,5,19318,3,0,2,2,5,0.211,0.712,0
30,68298,51926,60,774,16,5,62363,3,0,0,0,3,0.913,0.76,1
41,73924,80271,48,624,31,5,43162,3,1,0,4,1,0.584,1.086,0
59,172781,39457,60,655,10,4,7590,0,0,1,6,2,0.044,0.228,1
47,34726,47531,48,389,33,0,34850,2,0,3,5,4,1.004,1.369,1
47,65542,133027,36,341,23,5,12134,3,0,2,7,9,0.185,2.03,0
22,176317,50771,12,664,4,2,25230,3,1,2,1,3,0.143,0.288,0
61,59753,98135,60,501,28,0,15058,1,0,0,2,4,0.252,1.642,0
33,104788,71354,48,665,33,3,79837,3,1,2,0,0,0.762,0.681,1
29,46316,117743,36,587,15,3,27039,2,0,0,2,3,0.584,2.542,0
56,109698,38892,60,780,24,3,65820,3,0,2,6,9,0.6,0.355,0
42,40960,134662,24,800,7,3,38334,0,1,3,0,2,0.936,3.288,1
62,55791,100057,36,351,28,4,43525,1,0,2,1,1,0.78,1.793,1
46,50216,43409,60,402,24,1,28443,2,1,0,3,6,0.566,0.864,0
32,188539,123566,36,660,22,1,3972,0,1,0,6,9,0.021,0.655,1
37,89427,66716,12,723,33,5,64936,2,0,2,4,8,0.726,0.746,1
34,137470,94152,12,504,2,4,79215,1,1,2,7,0,0.576,0.685,0
34,98290,31382,12,313,29,1,29519,3,1,0,7,6,0.3,0.319,0
54,72014,81675,24,769,33,3,79914,1,0,1,3,0,1.11,1.134,0
40,160150,27419,12,765,31,1,75864,1,0,1,0,4,0.474,0.171,0
31,75519,86238,24,603,28,0,55881,3,0,2,2,0,0.74,1.142,0
36,29042,17397,12,726,8,5,24732,0,1,3,4,2,0.852,0.599,1
51,74052,62888,36,409,1,1,17673,2,0,2,6,7,0.239,0.849,0
26,39389,40169,60,814,6,0,75909,0,0,3,1,3,1.927,1.02,0
39,120961,67182,60,367,4,2,5720,3,0,2,7,0,0.047,0.555,0
57,93111,97476,12,545,7,0,59115,2,0,0,6,0,0.635,1.047,0
24,130058,47249,60,688,31,0,51940,3,1,2,5,7,0.399,0.363,1
24,118715,80603,12,607,17,3,5153,0,0,3,4,7,0.043,0.679,0
40,75733,84360,12,651,17,3,71762,1,0,3,7,3,0.948,1.114,1
30,59754,18444,48,365,15,5,68512,2,0,2,2,3,1.147,0.309,0
44,174696,128662,48,759,20,3,38019,3,0,2,7,9,0.218,0.736,1
55,110886,103843,48,646,9,0,16587,2,0,1,7,1,0.15,0.936,1
46,182753,15974,24,624,3,4,18206,2,1,2,3,1,0.1,0.087,0
57,114524,117150,48,332,7,3,10736,0,0,2,0,5,0.094,1.023,1
58,106006,99826,12,367,18,3,6971,1,0,0,3,7,0.066,0.942,0
41,49704,102648,36,486,8,0,56577,2,1,3,6,6,1.138,2.065,1
60,119913,139028,48,491,29,2,75043,0,0,1,4,6,0.626,1.159,0
59,119108,144149,48,512,16,2,25724,2,1,0,5,2,0.216,1.21,1
41,32493,41490,36,727,14,1,78694,1,1,2,2,1,2.422,1.277,1
30,94639,129713,12,650,3,5,55155,2,1,3,0,9,0.583,1.371,0
58,79383,60612,24,407,5,2,11108,1,1,2,2,6,0.14,0.764,0
24,159066,105474,48,539,15,3,77613,0,0,2,2,3,0.488,0.663,0
40,72234,41159,36,515,25,4,69711,0,0,2,5,0,0.965,0.57,0
37,153674,44710,12,476,22,1,56938,1,1,2,4,0,0.371,0.291,1
27,30594,149878,60,629,12,5,68498,1,1,3,3,3,2.239,4.899,0
24,32371,118096,24,749,16,4,79152,0,1,0,2,4,2.445,3.648,0
49,72315,112412,36,746,26,4,17751,1,1,2,6,4,0.245,1.554,0
34,152251,99924,36,836,21,3,70746,1,1,2,6,0,0.465,0.656,1
23,104526,11458,36,478,18,0,32390,3,0,1,2,2,0.31,0.11,0
44,172698,135993,48,694,34,0,15993,2,1,1,2,5,0.093,0.787,1
57,111005,40524,60,444,12,0,60403,0,0,3,0,9,0.544,0.365,0
36,130573,142925,24,497,13,2,26859,0,1,2,2,6,0.206,1.095,0
24,163202,45477,12,383,30,0,20878,3,1,2,6,0,0.128,0.279,1
44,162900,37222,12,384,1,5,27100,1,0,2,2,7,0.166,0.228,0
54,82514,23320,60,756,13,3,62284,1,1,3,7,3,0.755,0.283,1
50,173955,99154,36,775,8,2,59976,1,0,3,7,8,0.345,0.57,1
38,199131,57243,36,552,9,5,40023,0,0,2,4,5,0.201,0.287,1
39,199004,77833,36,371,6,0,47709,3,1,2,6,0,0.24,0.391,1
51,100986,98476,36,522,27,5,76553,2,1,3,2,1,0.758,0.975,0
39,110959,119560,36,575,24,4,54524,3,0,2,5,2,0.491,1.078,0
39,27035,139275,60,545,27,3,44974,0,0,0,7,1,1.664,5.152,0
42,134767,44267,48,640,1,3,46478,2,1,0,5,9,0.345,0.328,0
44,196817,42941,24,770,16,5,53768,1,0,3,6,6,0.273,0.218,0
32,42241,87809,36,753,3,1,73622,3,1,0,2,0,1.743,2.079,0
50,77975,30368,48,306,12,3,48544,3,1,1,5,8,0.623,0.389,0
58,179226,82186,12,487,17,4,18050,0,1,2,4,1,0.101,0.459,0
51,181697,35984,60,303,2,3,19784,3,0,1,0,3,0.109,0.198,0
56,81396,5801,48,424,32,1,11774,2,1,1,5,7,0.145,0.071,0
39,143920,111538,36,314,23,3,34968,3,0,1,6,2,0.243,0.775,0
56,169403,117201,36,824,7,3,58236,0,0,0,5,8,0.344,0.692,1
50,111226,52965,36,539,34,1,77678,3,1,2,3,6,0.698,0.476,0
53,109719,90269,48,659,1,3,50135,2,0,2,4,9,0.457,0.823,0
38,88014,146041,36,817,32,5,23007,2,0,3,5,2,0.261,1.659,1
48,64346,40969,48,619,11,2,25158,0,0,1,0,2,0.391,0.637,0
31,95411,96679,36,530,21,5,71587,1,0,0,3,4,0.75,1.013,0
53,168326,33363,12,329,12,3,4115,0,0,1,6,4,0.024,0.198,0
37,184693,146044,12,833,9,0,59317,1,1,1,6,9,0.321,0.791,0
26,101441,38351,24,455,16,0,6371,2,1,2,2,4,0.063,0.378,1
24,71121,116023,36,698,4,2,39355,3,0,3,4,8,0.553,1.631,0
40,85197,92948,36,645,8,3,43375,3,1,0,7,8,0.509,1.091,1
47,109577,61235,48,494,12,4,74616,2,1,2,5,5,0.681,0.559,1
35,119634,19855,48,467,22,3,67419,0,1,1,2,6,0.564,0.166,0
26,198503,130074,36,676,29,0,70357,3,0,2,4,9,0.354,0.655,0
34,125211,59437,24,788,3,1,8338,0,0,1,6,7,0.067,0.475,0
31,160909,142844,36,661,20,2,22007,3,1,0,3,8,0.137,0.888,1
59,168687,95410,48,781,8,1,2477,1,1,2,5,5,0.015,0.566,0
29,26466,24731,36,543,6,4,78671,3,1,2,6,7,2.973,0.934,0
46,55771,146203,48,470,15,3,42423,1,0,2,7,1,0.761,2.621,0
36,108886,71324,36,812,22,4,75973,3,0,2,0,9,0.698,0.655,0
25,90911,86720,60,705,22,1,48100,3,1,2,7,7,0.529,0.954,1
30,176818,101433,48,506,30,3,75038,3,0,0,4,1,0.424,0.574,0
23,113422,7889,24,453,4,5,29236,3,0,3,6,7,0.258,0.07,1
33,98369,14569,60,347,5,5,368,3,0,0,6,1,0.004,0.148,0
63,26893,92193,36,300,0,4,25839,0,1,2,7,2,0.961,3.428,1
50,55573,90192,48,706,27,5,73098,1,0,1,0,6,1.315,1.623,1
26,121907,92154,60,406,17,5,7139,1,0,1,7,8,0.059,0.756,0
37,196946,113073,24,472,23,0,27141,3,1,2,7,2,0.138,0.574,0
39,124956,12612,48,805,12,5,64262,0,1,3,2,4,0.514,0.101,0
62,143580,56644,60,429,32,0,6704,0,1,2,6,8,0.047,0.395,1
55,189439,37069,60,697,9,2,1887,2,0,0,2,6,0.01,0.196,0
46,177271,86741,60,593,6,0,11975,2,0,3,3,1,0.068,0.489,0
25,116404,60897,12,746,31,0,544,0,0,3,3,4,0.005,0.523,1
49,82724,146167,36,315,21,1,46323,2,0,0,1,4,0.56,1.767,0
57,111133,107544,48,648,15,0,50382,1,0,3,1,8,0.453,0.968,0
40,192477,23706,48,502,23,0,23926,0,0,2,3,1,0.124,0.123,1
41,40989,108602,48,433,13,1,13333,2,1,2,5,0,0.325,2.65,0
30,53931,39629,60,825,10,0,16942,0,0,1,7,3,0.314,0.735,0
25,34290,129746,36,807,18,5,22447,2,0,0,2,3,0.655,3.784,0
56,194439,25431,24,365,22,0,74397,0,1,3,0,0,0.383,0.131,1
26,146136,45088,48,779,33,2,24833,3,1,3,6,9,0.17,0.309,0
46,104878,36385,36,758,12,0,66586,1,0,3,7,6,0.635,0.347,1
24,115477,75199,36,641,27,0,21530,2,0,2,6,1,0.186,0.651,1
59,151299,43677,12,458,15,2,47060,3,1,0,3,8,0.311,0.289,1
59,186205,123104,48,460,27,1,69558,0,0,2,7,6,0.374,0.661,0
55,130686,17818,60,553,3,5,41104,3,1,3,5,6,0.315,0.136,0
21,183124,68001,36,826,27,0,2634,1,1,2,7,0,0.014,0.371,1
44,132286,54832,36,848,11,5,65210,2,0,3,0,8,0.493,0.414,0
56,65475,45931,24,454,15,4,7288,2,1,3,1,9,0.111,0.702,1
26,107666,88990,12,785,19,5,74528,0,0,2,0,8,0.692,0.827,1
61,121622,77204,36,731,25,1,34253,1,1,3,3,1,0.282,0.635,1
64,160705,50784,36,326,25,1,27005,3,1,2,2,9,0.168,0.316,0
51,173376,111305,60,311,21,0,49824,0,1,1,7,8,0.287,0.642,0
40,132573,14921,60,366,8,2,77702,2,0,2,3,1,0.586,0.113,0
44,71546,39959,24,841,4,1,53574,3,0,1,6,1,0.749,0.559,1
45,32008,37328,24,395,16,2,17798,0,0,1,6,7,0.556,1.166,1
56,73291,144931,24,514,33,4,60712,3,0,2,4,2,0.828,1.977,0
41,183477,94506,60,493,1,2,29301,3,0,0,5,2,0.16,0.515,1
50,61386,79408,60,589,6,3,55267,0,0,0,5,6,0.9,1.294,0
44,115909,128852,12,843,12,2,3894,3,1,2,5,9,0.034,1.112,1
64,176899,31708,48,338,19,1,3846,3,1,2,4,5,0.022,0.179,0
62,58040,23847,48,505,29,2,63571,1,0,3,4,6,1.095,0.411,0
50,85354,60989,12,783,29,2,14481,1,0,3,2,5,0.17,0.715,1
42,103543,130383,48,636,10,3,42154,2,0,2,5,8,0.407,1.259,0
48,43157,9922,60,795,30,3,51176,1,1,0,3,1,1.186,0.23,1
27,60315,57335,48,548,2,0,56628,0,0,3,4,7,0.939,0.951,0
55,60932,131913,60,373,1,1,8048,3,0,3,3,5,0.132,2.165,0
48,177236,149613,12,672,2,0,27386,2,0,0,1,3,0.155,0.844,0
34,170486,24551,24,437,14,3,33336,1,1,2,5,5,0.196,0.144,1
30,170399,118319,12,756,16,2,23853,3,1,0,4,5,0.14,0.694,1
36,138880,60673,48,743,6,3,34713,0,1,1,4,9,0.25,0.437,1
36,157018,106531,60,652,4,4,57690,3,1,3,2,2,0.367,0.678,1
51,39693,27948,48,710,33,2,16791,0,0,3,3,7,0.423,0.704,0
62,52241,97264,48,837,32,0,69764,3,0,3,2,4,1.335,1.862,1
45,140194,64072,24,752,15,2,77481,2,0,0,2,9,0.553,0.457,1
33,120790,72560,48,718,2,4,41573,2,1,0,3,3,0.344,0.601,1
26,171612,138558,24,749,20,3,39899,1,0,2,1,1,0.232,0.807,1
64,97255,71691,60,414,7,1,14975,1,1,3,3,9,0.154,0.737,1
29,197275,146154,60,350,21,5,73247,3,0,1,1,0,0.371,0.741,0
56,181153,107781,24,668,4,1,12105,3,0,2,2,6,0.067,0.595,0
63,36350,89105,12,814,16,1,49645,1,0,0,1,9,1.366,2.451,1
40,81809,12086,60,509,13,3,30146,1,0,1,5,2,0.368,0.148,0
38,126894,132818,12,734,27,1,3868,3,1,2,1,2,0.03,1.047,1
63,122557,72853,60,526,30,4,53537,3,1,0,7,2,0.437,0.594,1
41,198904,106925,60,567,16,3,44294,3,1,1,1,9,0.223,0.538,0
24,184441,75027,36,415,34,1,61264,2,0,2,7,2,0.332,0.407,1
53,56728,20916,48,659,21,5,75596,0,1,1,4,1,1.333,0.369,0
47,42576,20248,48,628,28,0,5433,0,0,0,4,5,0.128,0.476,0
27,185073,29226,12,339,9,3,22612,1,0,2,6,9,0.122,0.158,0
26,108384,53380,48,481,17,3,17822,2,0,0,2,2,0.164,0.493,0
35,25390,12848,12,789,34,2,34120,3,0,3,3,0,1.344,0.506,1
38,70436,19274,60,508,15,1,41004,3,0,3,1,9,0.582,0.274,0
52,36569,59545,36,572,6,0,21294,1,1,1,5,8,0.582,1.628,1
31,169101,101494,36,418,29,5,70096,1,1,3,4,5,0.415,0.6,0
40,47490,120981,60,681,18,4,4424,2,0,0,3,5,0.093,2.548,1
44,70875,21304,24,835,22,3,40615,0,0,1,5,9,0.573,0.301,0
35,30867,16294,24,557,7,4,26863,0,1,2,1,8,0.87,0.528,0
27,105820,31425,48,782,16,4,29469,3,0,0,3,1,0.278,0.297,0
41,124515,115777,12,808,20,4,23184,1,1,2,6,9,0.186,0.93,0
62,34121,145497,36,391,25,2,35175,2,0,2,7,8,1.031,4.264,0
46,26539,96549,48,460,27,4,54649,3,1,2,7,2,2.059,3.638,0
64,173099,98464,60,448,32,1,63872,0,0,2,5,2,0.369,0.569,0
34,152402,111748,36,416,18,1,69327,0,1,0,0,2,0.455,0.733,0
57,99229,73295,12,757,28,0,32208,2,0,3,5,0,0.325,0.739,0
41,164993,21091,12,344,19,0,52445,3,0,0,5,9,0.318,0.128,0
38,75435,124943,24,533,19,5,51998,2,0,3,1,6,0.689,1.656,1
25,166382,136074,48,674,9,4,56994,3,0,2,7,9,0.343,0.818,1
23,88965,55411,60,846,11,4,52463,0,0,3,3,6,0.59,0.623,0
43,136048,100696,36,496,32,2,59895,1,1,2,1,1,0.44,0.74,1
46,121444,76309,12,324,24,4,75165,1,0,1,1,5,0.619,0.628,0
57,94922,72421,36,694,24,4,32894,0,0,2,0,3,0.347,0.763,0
44,122799,45612,60,335,3,4,21990,1,0,3,6,6,0.179,0.371,1
39,118948,18450,36,773,3,3,42580,1,0,1,5,6,0.358,0.155,0
45,168314,14491,48,522,8,3,73230,3,1,1,3,3,0.435,0.086,0
41,33947,122026,24,829,14,2,36087,2,1,2,6,2,1.063,3.595,1
32,73785,79804,36,487,25,2,8673,3,1,0,2,6,0.118,1.082,0
61,144963,98293,24,701,14,1,38199,2,0,3,4,8,0.264,0.678,1
53,25507,124498,60,556,25,2,32187,2,0,1,6,3,1.262,4.881,0
24,183223,142863,24,435,27,5,69914,1,0,0,1,5,0.382,0.78,0
62,36618,110475,36,743,6,1,23553,2,0,2,1,6,0.643,3.017,0
27,99286,33314,36,717,31,4,52287,2,0,2,7,9,0.527,0.336,1
42,41122,56883,12,591,11,2,43780,0,1,2,1,2,1.065,1.383,0
53,163426,92086,36,428,34,5,1420,2,1,2,1,4,0.009,0.563,0
37,134598,106291,24,640,31,2,47440,0,1,3,4,0,0.352,0.79,1
44,187051,14967,12,556,8,2,65876,3,0,1,2,5,0.352,0.08,0
54,111436,48220,36,399,13,1,44310,1,1,3,0,4,0.398,0.433,0
48,161109,141019,36,338,12,1,43953,2,1,1,2,6,0.273,0.875,0
63,53633,61131,60,562,32,0,4987,0,0,0,4,8,0.093,1.14,0
61,49495,33876,12,449,31,1,45517,3,1,0,3,3,0.92,0.684,0
59,89550,106448,60,629,18,1,32456,3,0,1,0,8,0.362,1.189,0
42,61483,54228,60,419,29,3,38180,3,0,2,0,5,0.621,0.882,1
37,138181,79495,60,518,15,2,62237,0,0,0,3,4,0.45,0.575,0
54,59069,33261,48,422,11,1,57505,0,0,3,5,1,0.974,0.563,0
26,163442,111601,60,543,9,2,73206,1,0,1,1,0,0.448,0.683,0
26,144873,66260,24,817,1,2,79302,2,1,0,7,7,0.547,0.457,1
54,141843,139418,36,320,17,3,29681,3,0,1,7,5,0.209,0.983,1
21,96947,61176,48,489,12,2,8323,1,0,2,4,6,0.086,0.631,0
30,195205,57300,60,524,28,5,67393,0,1,1,3,5,0.345,0.294,1
41,120761,147412,36,765,23,1,47223,1,0,0,7,9,0.391,1.221,1
25,138753,38012,12,398,11,2,60832,3,0,1,2,6,0.438,0.274,0
22,156764,107153,12,662,28,0,25247,3,1,0,2,8,0.161,0.684,1
42,53926,78273,36,382,21,0,8484,1,1,0,5,4,0.157,1.451,0
22,124782,117328,24,355,0,3,30682,3,0,0,3,0,0.246,0.94,0
30,129700,115304,36,321,33,5,70459,0,1,3,4,0,0.543,0.889,1
54,98984,111637,36,484,33,1,42019,3,0,2,5,8,0.425,1.128,0
36,199462,59639,48,821,32,3,43263,2,1,2,5,4,0.217,0.299,0
59,74593,126939,12,563,3,0,21938,2,1,1,5,1,0.294,1.702,0
42,100609,12310,12,524,29,5,54890,3,0,1,7,2,0.546,0.122,1
32,30209,107944,60,337,19,1,13319,1,0,0,7,0,0.441,3.573,0
44,151700,146463,36,422,25,2,59432,3,0,2,0,5,0.392,0.965,1
60,162605,127013,36,455,14,1,60772,2,1,1,0,5,0.374,0.781,0
58,111597,146964,24,600,6,4,6900,0,1,1,1,2,0.062,1.317,1
30,32211,81733,12,366,6,1,67696,2,1,2,7,2,2.102,2.537,0
55,34927,114264,24,693,28,2,16236,3,0,0,4,6,0.465,3.272,0
52,142333,84071,48,704,22,4,64255,3,1,1,2,0,0.451,0.591,1
27,180666,127611,60,748,33,5,56485,1,0,0,2,4,0.313,0.706,0
41,101382,75658,24,430,19,3,62293,3,0,2,1,2,0.614,0.746,1
40,164005,14852,12,368,14,5,6221,3,1,2,2,4,0.038,0.091,1
46,128780,10387,48,644,32,1,25294,0,1,1,5,3,0.196,0.081,1
24,65696,132571,36,619,16,3,10038,0,1,1,7,5,0.153,2.018,0
42,92616,102295,48,476,19,1,53649,0,1,2,1,8,0.579,1.105,1
35,162161,135381,24,828,12,0,23360,1,1,0,1,1,0.144,0.835,1
60,182195,44994,12,459,23,0,8255,1,0,0,3,9,0.045,0.247,0
41,163869,121912,24,832,6,2,68235,2,1,3,0,7,0.416,0.744,0
35,75013,136632,36,434,7,5,48169,1,0,2,4,1,0.642,1.821,1
42,164418,129210,36,410,22,0,372,0,1,1,4,3,0.002,0.786,1
48,189744,61565,12,582,13,4,53179,1,1,2,0,8,0.28,0.324,1
34,173725,6312,60,819,3,4,57649,3,0,1,5,3,0.332,0.036,1
47,74556,130882,48,493,20,1,18898,1,1,0,4,6,0.253,1.755,0
